team_id,name,country_id,tournament_id,tournament_name,tournament_url,tournament_stage_id,country_name
I3q2AOtB,Rapperswil-Jona,182,xdtG3JBE,Challenge League,/football/switzerland/challenge-league/,pSmAL67l,Switzerland
QazpbJWT,Stade Nyonnais,182,xdtG3JBE,Challenge League,/football/switzerland/challenge-league/,pSmAL67l,Switzerland
02GQPeUk,Bellinzona,182,xdtG3JBE,Challenge League,/football/switzerland/challenge-league/,pSmAL67l,Switzerland
8G5ufQTg,Din. Zagreb,59,jaUtMDOH,HNL,/football/croatia/hnl/,nFfMOClK,Croatia
2w5qgpq0,Hajduk Split,59,jaUtMDOH,HNL,/football/croatia/hnl/,nFfMOClK,Croatia
zXKuUR5J,Rijeka,59,jaUtMDOH,HNL,/football/croatia/hnl/,nFfMOClK,Croatia
Wv0GNPrm,Varazdin,59,jaUtMDOH,HNL,/football/croatia/hnl/,nFfMOClK,Croatia
hCg2iHl4,Istra 1961,59,jaUtMDOH,HNL,/football/croatia/hnl/,nFfMOClK,Croatia
ENJqToLP,Slaven Belupo,59,jaUtMDOH,HNL,/football/croatia/hnl/,nFfMOClK,Croatia
WnmFp9Kg,Gorica,59,jaUtMDOH,HNL,/football/croatia/hnl/,nFfMOClK,Croatia
CWwBJ6PA,Lok. Zagreb,59,jaUtMDOH,HNL,/football/croatia/hnl/,nFfMOClK,Croatia
448T3rTI,Osijek,59,jaUtMDOH,HNL,/football/croatia/hnl/,nFfMOClK,Croatia
nDCpAOpa,Vukovar 1991,59,jaUtMDOH,HNL,/football/croatia/hnl/,nFfMOClK,Croatia
6JxGelZC,Rudes,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
84MtBybr,Sesvete,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
Q7rTf6Em,Cibalia,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
UyrJlD3a,Dugopolje,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
GAJEO6nD,Karlovac,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
2qpsFbhJ,Dubrava,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
xzkscjkf,Bijelo Brdo,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
YVV4mjPD,Orijent,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
niq8m4JB,Hrvace,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
zNoOeOwP,Jarun,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
WdlodA40,Opatija,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
GMno8hG6,Croatia Zmijavci,59,OCSlKigU,Prva NL,/football/croatia/prva-nl/,dSxCCntJ,Croatia
ncRzHK14,Crvena zvezda,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
8pVJab5C,Vojvodina,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
8OLvlKz0,Partizan,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
jmmBWFML,Zeleznicar Pancevo,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
KfRtJ260,Novi Pazar,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
Imdxh57l,OFK Beograd Mozzart Bet,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
tEBfcZh3,Cukaricki,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
001CSxc0,Radnik,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
CIgZyXPE,IMT Novi Beograd,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
IXb191IM,Radnicki 1923,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
CtblNHpa,TSC,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
00NeCQbK,Javor,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
boQpIML6,Radnicki Nis,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
ER92eDNF,Mladost,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
b7fHYa2g,Sp. Subotica,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
8WNhuohr,Napredak,167,fHE8QBN5,Mozzart Bet Super Liga,/football/serbia/mozzart-bet-super-liga/,WCsa8Gn4,Serbia
j3gSl0Lg,Zemun,167,fJ78deff,Mozzart Bet Prva Liga,/football/serbia/mozzart-bet-prva-liga/,d0CldIo1,Serbia
xvDc9QS5,Macva,167,fJ78deff,Mozzart Bet Prva Liga,/football/serbia/mozzart-bet-prva-liga/,d0CldIo1,Serbia
M9OiD6qE,Vozdovac,167,fJ78deff,Mozzart Bet Prva Liga,/football/serbia/mozzart-bet-prva-liga/,d0CldIo1,Serbia
bij7d3qi,Loznica,167,fJ78deff,Mozzart Bet Prva Liga,/football/serbia/mozzart-bet-prva-liga/,d0CldIo1,Serbia
jPKLWwg4,Jedinstvo U.,167,fJ78deff,Mozzart Bet Prva Liga,/football/serbia/mozzart-bet-prva-liga/,d0CldIo1,Serbia
S6zFv88H,Vrsac,167,fJ78deff,Mozzart Bet Prva Liga,/football/serbia/mozzart-bet-prva-liga/,d0CldIo1,Serbia
0rGrwwNc,Hearts,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
8vAWQXNS,Rangers,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
QFKRRD8M,Celtic,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
YuW7ZfMM,Motherwell,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
f5Fnxcx4,Hibernian,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
nHDF1ZUj,Falkirk,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
8QEB2FFp,Dundee Utd,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
hjIyrgaj,Dundee FC,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
AmdbMiWq,Aberdeen,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
tAVXZEyT,St. Mirren,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
jX8ezy7G,Kilmarnock,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
MoYV5dic,Livingston,199,4Gc5YzOh,Premiership,/football/scotland/premiership/,r9r0HS9r,Scotland
ULK83EjM,St Johnstone,199,tnEUIkbf,Championship,/football/scotland/championship/,xtu5Z14n,Scotland
d8M05zM9,Partick Thistle,199,tnEUIkbf,Championship,/football/scotland/championship/,xtu5Z14n,Scotland
prrz4Uze,Arbroath,199,tnEUIkbf,Championship,/football/scotland/championship/,xtu5Z14n,Scotland
Eg3xY5eg,Dunfermline,199,tnEUIkbf,Championship,/football/scotland/championship/,xtu5Z14n,Scotland
YJUiAWcR,Raith,199,tnEUIkbf,Championship,/football/scotland/championship/,xtu5Z14n,Scotland
ruTxaWrd,Ayr,199,tnEUIkbf,Championship,/football/scotland/championship/,xtu5Z14n,Scotland
xluR9CrL,Queen's Park,199,tnEUIkbf,Championship,/football/scotland/championship/,xtu5Z14n,Scotland
0xXZ4G63,Morton,199,tnEUIkbf,Championship,/football/scotland/championship/,xtu5Z14n,Scotland
KWzLBhEq,Airdrieonians,199,tnEUIkbf,Championship,/football/scotland/championship/,xtu5Z14n,Scotland
vouS5j6r,Ross County,199,tnEUIkbf,Championship,/football/scotland/championship/,xtu5Z14n,Scotland
vXr8fotG,Sirius,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
SQsg3nME,Hammarby,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
rBi9iqU7,Elfsborg,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
lzqk4S68,AIK,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
l8oLwJhB,Vasteras SK,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
4Kh5hPE1,Djurgarden,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
W6u0d7B3,Hacken,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
ELVAW0WQ,Brommapojkarna,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
CGT7Kq4j,Orgryte,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
tYNTdpar,Malmo FF,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
Mmsc26yL,Halmstad,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
rkrUu5ae,Kalmar,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
bJewAOTf,GAIS,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
UovQtopk,Goteborg,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
zNSwBuue,Degerfors,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
S0XtXM1E,Mjallby,181,Qwn11AAt,Allsvenskan,/football/sweden/allsvenskan/,ltrtRhko,Sweden
tpjDEBbi,Norrkoping,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
zio11QjR,Helsingborg,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
fmfHDVDc,Sundsvall,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
dvUkoqAQ,Ostersund,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
xAfs9rq1,Orebro,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
Ye5hqs2o,Brage,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
hAcM0NH6,Sandviken,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
KGgIJkAd,Oddevold,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
UqSsAaf1,Falkenberg,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
6uxp41R8,Ljungskile,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
IeUA8Do2,Nordic United,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
IyeZrg23,Varberg,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
YPU3LPlp,Landskrona,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
MHuLo5uE,Norrby,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
KQEAENtF,Oster,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
djzjJdOb,Varnamo,181,CUbso4Nc,Superettan,/football/sweden/superettan/,Mmys27Ja,Sweden
25HpQh9o,Tromso,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
bXAgOWwb,Viking,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
xYWBZlwN,Lillestrom,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
ph9NNA8A,Valerenga,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
bPdl4V8N,Fredrikstad,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
UPrP2SMS,Sarpsborg 08,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
S0WZMUNG,Bodo/Glimt,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
QBbt6ivB,Brann,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
K4YaWRyM,KFUM Oslo,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
KYcp5BgH,Molde,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
IDDWgzKt,Kristiansund,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
IXyr4UxA,Sandefjord,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
pp5f19Wp,HamKam,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
CUoNY9xc,Start,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
nyrL8gfh,Aalesund,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
G8LlPCOi,Rosenborg,145,MFrsBBTH,Eliteserien,/football/norway/eliteserien/,WhRleNrH,Norway
6mNsUS0p,Odd,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
EcKec6pj,Kongsvinger,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
l8zGY8hT,Haugesund,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
WYUjbnVq,Moss,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
GS7ehkOT,Stromsgodset,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
0dRn3lhG,Hodd,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
bBV1xQEk,Ranheim,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
tM5lsElg,Raufoss,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
0fy38o8r,Strommen,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
0t64gHeU,Egersund,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
CbXNfZvn,Stabaek,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
QRtP7D9b,Sandnes,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
xO9cNjg4,Lyn,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
pvMoTnGj,Bryne,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
r5la287M,Sogndal,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
bJZUbRjF,Asane,145,rVWk9kbU,OBOS-ligaen,/football/norway/obos-ligaen/,rHbMeifc,Norway
OOXnKGbO,Aarhus,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
8GZDmdbB,Midtjylland,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
42ectuVa,Sonderjyske,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
67R5vKqt,Brondby,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
v99EsEjo,Viborg,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
2wZHnGDH,Nordsjaelland,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
hSPZwbEh,FC Copenhagen,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
tUXLozTN,Odense,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
x0NnnfrU,Randers FC,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
Aab5vJaC,Fredericia,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
4dCl8IE5,Silkeborg,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
Mmkx9baa,Vejle,63,GtQIjw86,Superliga,/football/denmark/superliga/,d4toV4hf,Denmark
tjPFkxq5,Lyngby,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
KOYrUtos,Hvidovre IF,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
tUY4mtrj,Hillerod,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
pbQ9wvan,Esbjerg,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
WEnExcUO,Kolding IF,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
WIOwwITb,Horsens,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
U1YrLdqI,Aalborg,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
vDUA4eTI,B.93,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
SSAFo9GE,Aarhus Fremad,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
zuD4T1wG,Hobro,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
O2O78xUB,Koge,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
82ifKdK1,Middelfart,63,O6TQlHxJ,1st Division,/football/denmark/1st-division/,E9nprrx0,Denmark
Y35Jer59,AC Oulu,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
nmjJVR7B,HJK,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
nLBbqJDS,KuPS,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
pn1BFqRM,Lahti,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
dM4FE3tT,TPS,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
C8bOhcyj,Mariehamn,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
8GveH5dA,VPS,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
QwkNUoNH,Inter Turku,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
faEPan8O,Jaro,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
pYGmWmwa,Ilves,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
hj3ima3I,SJK,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
Aa28K98n,Gnistan,76,jg5JgLZo,Veikkausliiga,/football/finland/veikkausliiga/,h6IND07k,Finland
jP17GPBG,Tampere Utd,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
8p4EGtjG,JJK Jyvaskyla,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
Odzqm8ie,OLS Oulu,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
86Ja30cq,TPV,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
KIShoMk3,KPV Kokkola,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
l8a3n6wL,Keski-Uusimaa,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
CpkUGos4,Rovaniemi,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
Ig4yV3XD,SalPa,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
l0MGhMjn,Inter Turku 2,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
tfdW35Jm,KuPS Akatemia,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
0jUspfCK,VJS,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
EZhPLtnc,Jazz Pori,76,C8gSia4b,Ykkonen,/football/finland/ykkonen/,jsQYXLbL,Finland
4WnsYev9,Gyor,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
pKS9M7R7,Ferencvaros,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
r7sQuWok,Zalaegerszegi,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
8KymAhn2,Debrecen,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
0rhLtCWr,Paks,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
2m24xZpe,Puskas Academy,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
W8WY1Eze,Kisvarda,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
02x8YFgF,Ujpest,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
Srog2XNE,Nyiregyhaza,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
ppX6bEHk,MTK Budapest,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
QulwZyP2,DVTK,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
KhWRqihE,Kazincbarcika,91,jXL7KZV6,NB I.,/football/hungary/nb-i/,MgCTUmzK,Hungary
Eusk3D88,Vasas,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
fHXrBYWe,Honved,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
vsq0Rrxm,Kecskemeti TE,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
Wl17PM6a,Mezokovesd-Zsory,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
6Bcf5DcH,Csakvari,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
MctUvj1e,Videoton,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
Yik4F60k,Kozarmisleny SE,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
YakVmGwo,Ajka,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
hImB5ta6,Szeged,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
QmBnIcDO,Karcagi,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
2o1dIwok,BVSC-Zuglo,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
OnU9vMCj,Tiszakecske,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
S4fYDBhR,Bekescsaba 1912,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
vTCIIJrC,Soroksar,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
ncCrJwbI,Budafoki,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
8nTZJCAg,Szentlorinc,91,OpKFID0J,NB II.,/football/hungary/nb-ii/,hx3aPRcs,Hungary
lGMtZWUH,TNS,207,6k1fpcHa,Cymru Premier,/football/wales/cymru-premier/,jeNVO22k,Wales
ncsr4F0I,Connahs Q.,207,6k1fpcHa,Cymru Premier,/football/wales/cymru-premier/,jeNVO22k,Wales
lv21mqLr,Barry,207,6k1fpcHa,Cymru Premier,/football/wales/cymru-premier/,jeNVO22k,Wales
IBuEcgCq,Colwyn Bay,207,6k1fpcHa,Cymru Premier,/football/wales/cymru-premier/,jeNVO22k,Wales
CzgD4yW5,Caernarfon,207,6k1fpcHa,Cymru Premier,/football/wales/cymru-premier/,jeNVO22k,Wales
zym4viel,Penybont,207,6k1fpcHa,Cymru Premier,/football/wales/cymru-premier/,jeNVO22k,Wales
Sh4unlDI,Trefelin,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
fw6LT2dr,Cambrian United,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
CKHq8vfg,Ammanford,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
hzAq4Yah,Caerau Ely,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
tfcgsUrN,Carmarthen Town,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
jLQKgwnm,Aberystwyth,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
tb3xcTQs,Llantwit Major,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
OELAnACL,Newport City,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
veMNg5Y3,Cardiff Draconians,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
K84M4JUB,Treowen,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
OW46IFQN,Pontypridd,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
lxWLpBaU,Afan Lido,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
SljkUvhG,Trethomas Bluebirds,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
ABH6mjcF,Baglan Dragons,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
nLouPzT3,Ynyshir Albions,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
Kxaa5wpB,Cwmbran Celtic,207,ldm3r5Uq,Cymru South,/football/wales/cymru-south/,8K5k29jB,Wales
